data_Publisher,data_doi,data_Title,data_Authors,relation_type_id,publication_doi,publication_type,publication_title,publication_authors,citation_event_source,PubCitationStr
Polar Data Centre (PDC),10.5285/189823ed-6a14-4eba-87fb-38ba3e5e30fb,Thwaites Glacier geological map and associated geophysical information.,"['Jordan, Tom', 'Thompson, Sarah', 'Kulessa, Bernd', 'Ferraccioli, Fausto']",IsRelatedTo,10.5285/eb6bf8df-ea87-4c3c-8f27-33fa8d5ac663,dataset,Processed line aeromagnetic data over the Thwaites glacier region (2019/2020 season),"['Jordan, Tom', 'Robinson, Carl']",Scholix,"Jordan, T., &amp; Robinson, C. (2021). <i>Processed line aeromagnetic data over the Thwaites glacier region (2019/2020 season)</i> (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/EB6BF8DF-EA87-4C3C-8F27-33FA8D5AC663"
Polar Data Centre (PDC),10.5285/189823ed-6a14-4eba-87fb-38ba3e5e30fb,Thwaites Glacier geological map and associated geophysical information.,"['Jordan, Tom', 'Thompson, Sarah', 'Kulessa, Bernd', 'Ferraccioli, Fausto']",IsRelatedTo,10.5285/7803de8b-8a74-466b-888e-e8c737bf21ce,dataset,"Gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves (2009-2019)","['Jordan, Tom', 'Porter, David', 'Tinto, Kirsty', 'Millan, Romain', 'Muto, Atsuhiro', 'Hogan, Kelly', 'Larter, Robert', 'Graham, Alastair', 'Paden, John', 'Robinson, Carl']",Scholix,"Jordan, T., Porter, D., Tinto, K., Millan, R., Muto, A., Hogan, K., Larter, R., Graham, A., Paden, J., &amp; Robinson, C. (2020). <i>Gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves (2009-2019)</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/7803DE8B-8A74-466B-888E-E8C737BF21CE"
Polar Data Centre (PDC),10.5285/189823ed-6a14-4eba-87fb-38ba3e5e30fb,Thwaites Glacier geological map and associated geophysical information.,"['Jordan, Tom', 'Thompson, Sarah', 'Kulessa, Bernd', 'Ferraccioli, Fausto']",IsRelatedTo,10.5285/af14076f-f0c4-479f-b38f-6aa0b7c7d314,dataset,Processed line aerogravity data over the Thwaites Glacier region (2019/20 season),"['Jordan, Tom', 'Robinson, Carl']",Scholix,"Jordan, T., &amp; Robinson, C. (2021). <i>Processed line aerogravity data over the Thwaites Glacier region (2019/20 season)</i> (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/AF14076F-F0C4-479F-B38F-6AA0B7C7D314"
Polar Data Centre (PDC),10.5285/189823ed-6a14-4eba-87fb-38ba3e5e30fb,Thwaites Glacier geological map and associated geophysical information.,"['Jordan, Tom', 'Thompson, Sarah', 'Kulessa, Bernd', 'Ferraccioli, Fausto']",IsRelatedTo,10.5285/776612d1-573c-49c4-aff5-23b0fba48271,dataset,Processed line aeromagnetic data over the Thwaites glacier region (2018/19 season),"['Jordan, Tom', 'Robinson, Carl', 'Porter, David']",Scholix,"Jordan, T., Robinson, C., &amp; Porter, D. (2020). <i>Processed line aeromagnetic data over the Thwaites glacier region (2018/19 season)</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/776612D1-573C-49C4-AFF5-23B0FBA48271"
Polar Data Centre (PDC),10.5285/189823ed-6a14-4eba-87fb-38ba3e5e30fb,Thwaites Glacier geological map and associated geophysical information.,"['Jordan, Tom', 'Thompson, Sarah', 'Kulessa, Bernd', 'Ferraccioli, Fausto']",IsRelatedTo,10.1029/2005gl025588,journal-article,New boundary conditions for the West Antarctic ice sheet: Subglacial topography beneath Pine Island Glacier,"['Donald D. Blankenship', 'David L. Morse', ""Aidan O'Hare"", 'Hugh F. J. Corr', 'Nicholas Frearson', 'Duncan A. Young', 'David G. Vaughan', 'Fausto Ferraccioli', 'John W. Holt', 'Dieter Mach']",Scholix,"Vaughan, D. G., Corr, H. F. J., Ferraccioli, F., Frearson, N., OâHare, A., Mach, D., Holt, J. W., Blankenship, D. D., Morse, D. L., & Young, D. A. (2006). New boundary conditions for the West Antarctic ice sheet: Subglacial topography beneath Pine Island Glacier. Geophysical Research Letters, 33(9). https://doi.org/10.1029/2005gl025588
"
Polar Data Centre (PDC),10.5285/189823ed-6a14-4eba-87fb-38ba3e5e30fb,Thwaites Glacier geological map and associated geophysical information.,"['Jordan, Tom', 'Thompson, Sarah', 'Kulessa, Bernd', 'Ferraccioli, Fausto']",IsRelatedTo,10.1029/2005gl025561,journal-article,New boundary conditions for the West Antarctic Ice Sheet: Subglacial topography of the Thwaites and Smith glacier catchments,"['David L. Morse', 'Donald D. Blankenship', 'Hugh F. J. Corr', 'David G. Vaughan', 'Thomas G. Richter', 'Duncan A. Young', 'John W. Holt', 'M. E. Peters', 'S. D. Kempf']",Scholix,"Holt, J. W., Blankenship, D. D., Morse, D. L., Young, D. A., Peters, M. E., Kempf, S. D., Richter, T. G., Vaughan, D. G., & Corr, H. F. J. (2006). New boundary conditions for the West Antarctic Ice Sheet: Subglacial topography of the Thwaites and Smith glacier catchments. Geophysical Research Letters, 33(9). https://doi.org/10.1029/2005gl025561
"
Polar Data Centre (PDC),10.5285/189823ed-6a14-4eba-87fb-38ba3e5e30fb,Thwaites Glacier geological map and associated geophysical information.,"['Jordan, Tom', 'Thompson, Sarah', 'Kulessa, Bernd', 'Ferraccioli, Fausto']",IsRelatedTo,10.5285/e7aba676-1fdc-4c9a-b125-1ebe6124e5dc,dataset,"Processed airborne radio-echo sounding data for the Thwaites Glacier 2019 survey, West Antarctica (2019/2020)","['Jordan, Tom', 'Robinson, Carl']",Scholix,"Jordan, T., &amp; Robinson, C. (2021). <i>Processed airborne radio-echo sounding data for the Thwaites Glacier 2019 survey, West Antarctica (2019/2020)</i> (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/E7ABA676-1FDC-4C9A-B125-1EBE6124E5DC"
Polar Data Centre (PDC),10.5285/189823ed-6a14-4eba-87fb-38ba3e5e30fb,Thwaites Glacier geological map and associated geophysical information.,"['Jordan, Tom', 'Thompson, Sarah', 'Kulessa, Bernd', 'Ferraccioli, Fausto']",IsRelatedTo,10.5285/e7aba676-1fdc-4c9a-b125-1ebe6124e5dc,dataset,"Processed airborne radio-echo sounding data for the Thwaites Glacier 2019 survey, West Antarctica (2019/2020)","['Jordan, Tom', 'Robinson, Carl']",Scholix,"Jordan, T., &amp; Robinson, C. (2021). <i>Processed airborne radio-echo sounding data for the Thwaites Glacier 2019 survey, West Antarctica (2019/2020)</i> (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/E7ABA676-1FDC-4C9A-B125-1EBE6124E5DC"
Polar Data Centre (PDC),10.5285/189823ed-6a14-4eba-87fb-38ba3e5e30fb,Thwaites Glacier geological map and associated geophysical information.,"['Jordan, Tom', 'Thompson, Sarah', 'Kulessa, Bernd', 'Ferraccioli, Fausto']",IsRelatedTo,10.5285/b9b28a35-8620-4182-bf9c-638800b6679b,dataset,Processed line aerogravity data over the Thwaites Glacier region (2018/19 season),"['Jordan, Tom', 'Robinson, Carl', 'Porter, David', 'Locke, Caitlin', 'Tinto, Kirsty']",Scholix,"Jordan, T., Robinson, C., Porter, D., Locke, C., &amp; Tinto, K. (2020). <i>Processed line aerogravity data over the Thwaites Glacier region (2018/19 season)</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/B9B28A35-8620-4182-BF9C-638800B6679B"
Polar Data Centre (PDC),10.5285/189823ed-6a14-4eba-87fb-38ba3e5e30fb,Thwaites Glacier geological map and associated geophysical information.,"['Jordan, Tom', 'Thompson, Sarah', 'Kulessa, Bernd', 'Ferraccioli, Fausto']",IsRelatedTo,10.5285/eb6bf8df-ea87-4c3c-8f27-33fa8d5ac663,dataset,Processed line aeromagnetic data over the Thwaites glacier region (2019/2020 season),"['Jordan, Tom', 'Robinson, Carl']",Scholix,"Jordan, T., &amp; Robinson, C. (2021). <i>Processed line aeromagnetic data over the Thwaites glacier region (2019/2020 season)</i> (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/EB6BF8DF-EA87-4C3C-8F27-33FA8D5AC663"
Polar Data Centre (PDC),10.5285/189823ed-6a14-4eba-87fb-38ba3e5e30fb,Thwaites Glacier geological map and associated geophysical information.,"['Jordan, Tom', 'Thompson, Sarah', 'Kulessa, Bernd', 'Ferraccioli, Fausto']",IsRelatedTo,10.5285/af14076f-f0c4-479f-b38f-6aa0b7c7d314,dataset,Processed line aerogravity data over the Thwaites Glacier region (2019/20 season),"['Jordan, Tom', 'Robinson, Carl']",Scholix,"Jordan, T., &amp; Robinson, C. (2021). <i>Processed line aerogravity data over the Thwaites Glacier region (2019/20 season)</i> (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/AF14076F-F0C4-479F-B38F-6AA0B7C7D314"
Polar Data Centre (PDC),10.5285/189823ed-6a14-4eba-87fb-38ba3e5e30fb,Thwaites Glacier geological map and associated geophysical information.,"['Jordan, Tom', 'Thompson, Sarah', 'Kulessa, Bernd', 'Ferraccioli, Fausto']",IsRelatedTo,10.5285/b9b28a35-8620-4182-bf9c-638800b6679b,dataset,Processed line aerogravity data over the Thwaites Glacier region (2018/19 season),"['Jordan, Tom', 'Robinson, Carl', 'Porter, David', 'Locke, Caitlin', 'Tinto, Kirsty']",Scholix,"Jordan, T., Robinson, C., Porter, D., Locke, C., &amp; Tinto, K. (2020). <i>Processed line aerogravity data over the Thwaites Glacier region (2018/19 season)</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/B9B28A35-8620-4182-BF9C-638800B6679B"
Polar Data Centre (PDC),10.5285/189823ed-6a14-4eba-87fb-38ba3e5e30fb,Thwaites Glacier geological map and associated geophysical information.,"['Jordan, Tom', 'Thompson, Sarah', 'Kulessa, Bernd', 'Ferraccioli, Fausto']",IsRelatedTo,10.1029/2007gc001878,journal-article,"THWAITES GLACIER CATCHMENT, WEST ANTARCTICA","['Fausto Ferraccioli', 'Donald D. Blankenship', 'Duncan A. Young', 'Tom A. Jordan', 'John W. Holt', 'Theresa M. Diehl']",Scholix,"Diehl, T. M., Holt, J. W., Blankenship, D. D., Young, D. A., Jordan, T. A., & Ferraccioli, F. (2008). First airborne gravity results over the Thwaites Glacier catchment, West Antarctica. Geochemistry, Geophysics, Geosystems, 9(4), n/a-n/a. https://doi.org/10.1029/2007gc001878
"
Polar Data Centre (PDC),10.5285/7803de8b-8a74-466b-888e-e8c737bf21ce,"Gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves (2009-2019)","['Jordan, Tom', 'Porter, David', 'Tinto, Kirsty', 'Millan, Romain', 'Muto, Atsuhiro', 'Hogan, Kelly', 'Larter, Robert', 'Graham, Alastair', 'Paden, John', 'Robinson, Carl']",IsRelatedTo,10.5285/f2dfeda9-bf44-4ef5-89a3-ee5e434a385c,dataset,"A multibeam-bathymetric compilation for the southern Amundsen Sea shelf, 1999-2019","['Hogan, Kelly A.', 'Larter, Robert D.', 'Graham, Alastair G.C.', 'Nitsche, Frank O.', 'Kirkham, James D.', 'Totten Minzoni, Rebecca', 'Clark, Rachel', 'Fitzgerald, Victoria', 'Anderson, John B.', 'Hillenbrand, Claus-Dieter', 'Simkins, Lauren', 'Smith, James A.', 'Gohl, Karsten', 'Arndt, Jan Erik', 'Hong, Jongkuk', 'Heywood, Karen J.', 'Abrahamsen, E. Povl', 'Thompson, Andrew F.', 'Dunbar, Rob', 'Wellner, Julia S.']",Scholix,"Hogan, K. A., Larter, R. D., Graham, A. G. C., Nitsche, F. O., Kirkham, J. D., Totten Minzoni, R., Clark, R., Fitzgerald, V., Anderson, J. B., Hillenbrand, C.-D., Simkins, L., Smith, J. A., Gohl, K., Arndt, J. E., Hong, J., Heywood, K. J., Abrahamsen, E. P., Thompson, A. F., Dunbar, R., &amp; Wellner, J. S. (2020). <i>A multibeam-bathymetric compilation for the southern Amundsen Sea shelf, 1999-2019</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/F2DFEDA9-BF44-4EF5-89A3-EE5E434A385C"
Polar Data Centre (PDC),10.5285/7803de8b-8a74-466b-888e-e8c737bf21ce,"Gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves (2009-2019)","['Jordan, Tom', 'Porter, David', 'Tinto, Kirsty', 'Millan, Romain', 'Muto, Atsuhiro', 'Hogan, Kelly', 'Larter, Robert', 'Graham, Alastair', 'Paden, John', 'Robinson, Carl']",IsRelatedTo,10.5285/b9b28a35-8620-4182-bf9c-638800b6679b,dataset,Processed line aerogravity data over the Thwaites Glacier region (2018/19 season),"['Jordan, Tom', 'Robinson, Carl', 'Porter, David', 'Locke, Caitlin', 'Tinto, Kirsty']",Scholix,"Jordan, T., Robinson, C., Porter, D., Locke, C., &amp; Tinto, K. (2020). <i>Processed line aerogravity data over the Thwaites Glacier region (2018/19 season)</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/B9B28A35-8620-4182-BF9C-638800B6679B"
Polar Data Centre (PDC),10.5285/7803de8b-8a74-466b-888e-e8c737bf21ce,"Gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves (2009-2019)","['Jordan, Tom', 'Porter, David', 'Tinto, Kirsty', 'Millan, Romain', 'Muto, Atsuhiro', 'Hogan, Kelly', 'Larter, Robert', 'Graham, Alastair', 'Paden, John', 'Robinson, Carl']",IsRelatedTo,10.5285/b9b28a35-8620-4182-bf9c-638800b6679b,dataset,Processed line aerogravity data over the Thwaites Glacier region (2018/19 season),"['Jordan, Tom', 'Robinson, Carl', 'Porter, David', 'Locke, Caitlin', 'Tinto, Kirsty']",Scholix,"Jordan, T., Robinson, C., Porter, D., Locke, C., &amp; Tinto, K. (2020). <i>Processed line aerogravity data over the Thwaites Glacier region (2018/19 season)</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/B9B28A35-8620-4182-BF9C-638800B6679B"
Polar Data Centre (PDC),10.5285/7803de8b-8a74-466b-888e-e8c737bf21ce,"Gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves (2009-2019)","['Jordan, Tom', 'Porter, David', 'Tinto, Kirsty', 'Millan, Romain', 'Muto, Atsuhiro', 'Hogan, Kelly', 'Larter, Robert', 'Graham, Alastair', 'Paden, John', 'Robinson, Carl']",IsRelatedTo,10.5285/189823ed-6a14-4eba-87fb-38ba3e5e30fb,dataset,Thwaites Glacier geological map and associated geophysical information.,"['Jordan, Tom', 'Thompson, Sarah', 'Kulessa, Bernd', 'Ferraccioli, Fausto']",Scholix,"Jordan, T., Thompson, S., Kulessa, B., &amp; Ferraccioli, F. (2023). <i>Thwaites Glacier geological map and associated geophysical information.</i> (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/189823ED-6A14-4EBA-87FB-38BA3E5E30FB"
Polar Data Centre (PDC),10.5285/7803de8b-8a74-466b-888e-e8c737bf21ce,"Gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves (2009-2019)","['Jordan, Tom', 'Porter, David', 'Tinto, Kirsty', 'Millan, Romain', 'Muto, Atsuhiro', 'Hogan, Kelly', 'Larter, Robert', 'Graham, Alastair', 'Paden, John', 'Robinson, Carl']",IsRelatedTo,10.5285/776612d1-573c-49c4-aff5-23b0fba48271,dataset,Processed line aeromagnetic data over the Thwaites glacier region (2018/19 season),"['Jordan, Tom', 'Robinson, Carl', 'Porter, David']",Scholix,"Jordan, T., Robinson, C., &amp; Porter, D. (2020). <i>Processed line aeromagnetic data over the Thwaites glacier region (2018/19 season)</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/776612D1-573C-49C4-AFF5-23B0FBA48271"
Polar Data Centre (PDC),10.5285/7803de8b-8a74-466b-888e-e8c737bf21ce,"Gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves (2009-2019)","['Jordan, Tom', 'Porter, David', 'Tinto, Kirsty', 'Millan, Romain', 'Muto, Atsuhiro', 'Hogan, Kelly', 'Larter, Robert', 'Graham, Alastair', 'Paden, John', 'Robinson, Carl']",IsRelatedTo,10.5285/189823ed-6a14-4eba-87fb-38ba3e5e30fb,dataset,Thwaites Glacier geological map and associated geophysical information.,"['Jordan, Tom', 'Thompson, Sarah', 'Kulessa, Bernd', 'Ferraccioli, Fausto']",Scholix,"Jordan, T., Thompson, S., Kulessa, B., &amp; Ferraccioli, F. (2023). <i>Thwaites Glacier geological map and associated geophysical information.</i> (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/189823ED-6A14-4EBA-87FB-38BA3E5E30FB"
Polar Data Centre (PDC),10.5285/7803de8b-8a74-466b-888e-e8c737bf21ce,"Gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves (2009-2019)","['Jordan, Tom', 'Porter, David', 'Tinto, Kirsty', 'Millan, Romain', 'Muto, Atsuhiro', 'Hogan, Kelly', 'Larter, Robert', 'Graham, Alastair', 'Paden, John', 'Robinson, Carl']",IsRelatedTo,10.5194/tc-2019-294,posted-content,"New Gravity-derived Bathymetry for the Thwaites, Crosson, and Dotson Ice Shelves Revealing Two Ice Shelf Populations","['Kelly A. Hogan', 'Tom A. Jordan', 'John Paden', 'Atsuhiro Muto', 'Alastair G C Graham', 'Romain Millan', 'Kirsty J. Tinto', 'Robert D Larter', 'D. F. Porter']",Scholix,"Jordan, T. A., Porter, D., Tinto, K., Millan, R., Muto, A., Hogan, K., Larter, R. D., Graham, A. G. C., & Paden, J. D. (2020). New gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves revealing two ice shelf populations. https://doi.org/10.5194/tc-2019-294
"
Polar Data Centre (PDC),10.5285/7803de8b-8a74-466b-888e-e8c737bf21ce,"Gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves (2009-2019)","['Jordan, Tom', 'Porter, David', 'Tinto, Kirsty', 'Millan, Romain', 'Muto, Atsuhiro', 'Hogan, Kelly', 'Larter, Robert', 'Graham, Alastair', 'Paden, John', 'Robinson, Carl']",IsRelatedTo,10.5194/tc-2019-294,posted-content,"New Gravity-derived Bathymetry for the Thwaites, Crosson, and Dotson Ice Shelves Revealing Two Ice Shelf Populations","['Kelly A. Hogan', 'Tom A. Jordan', 'John Paden', 'Atsuhiro Muto', 'Alastair G C Graham', 'Romain Millan', 'Kirsty J. Tinto', 'Robert D Larter', 'D. F. Porter']",Scholix,"Jordan, T. A., Porter, D., Tinto, K., Millan, R., Muto, A., Hogan, K., Larter, R. D., Graham, A. G. C., & Paden, J. D. (2020). New gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves revealing two ice shelf populations. https://doi.org/10.5194/tc-2019-294
"
Polar Data Centre (PDC),10.5285/7803de8b-8a74-466b-888e-e8c737bf21ce,"Gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves (2009-2019)","['Jordan, Tom', 'Porter, David', 'Tinto, Kirsty', 'Millan, Romain', 'Muto, Atsuhiro', 'Hogan, Kelly', 'Larter, Robert', 'Graham, Alastair', 'Paden, John', 'Robinson, Carl']",IsRelatedTo,10.5285/f2dfeda9-bf44-4ef5-89a3-ee5e434a385c,dataset,"A multibeam-bathymetric compilation for the southern Amundsen Sea shelf, 1999-2019","['Hogan, Kelly A.', 'Larter, Robert D.', 'Graham, Alastair G.C.', 'Nitsche, Frank O.', 'Kirkham, James D.', 'Totten Minzoni, Rebecca', 'Clark, Rachel', 'Fitzgerald, Victoria', 'Anderson, John B.', 'Hillenbrand, Claus-Dieter', 'Simkins, Lauren', 'Smith, James A.', 'Gohl, Karsten', 'Arndt, Jan Erik', 'Hong, Jongkuk', 'Heywood, Karen J.', 'Abrahamsen, E. Povl', 'Thompson, Andrew F.', 'Dunbar, Rob', 'Wellner, Julia S.']",Scholix,"Hogan, K. A., Larter, R. D., Graham, A. G. C., Nitsche, F. O., Kirkham, J. D., Totten Minzoni, R., Clark, R., Fitzgerald, V., Anderson, J. B., Hillenbrand, C.-D., Simkins, L., Smith, J. A., Gohl, K., Arndt, J. E., Hong, J., Heywood, K. J., Abrahamsen, E. P., Thompson, A. F., Dunbar, R., &amp; Wellner, J. S. (2020). <i>A multibeam-bathymetric compilation for the southern Amundsen Sea shelf, 1999-2019</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/F2DFEDA9-BF44-4EF5-89A3-EE5E434A385C"
Polar Data Centre (PDC),10.5285/7803de8b-8a74-466b-888e-e8c737bf21ce,"Gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves (2009-2019)","['Jordan, Tom', 'Porter, David', 'Tinto, Kirsty', 'Millan, Romain', 'Muto, Atsuhiro', 'Hogan, Kelly', 'Larter, Robert', 'Graham, Alastair', 'Paden, John', 'Robinson, Carl']",IsRelatedTo,10.5285/776612d1-573c-49c4-aff5-23b0fba48271,dataset,Processed line aeromagnetic data over the Thwaites glacier region (2018/19 season),"['Jordan, Tom', 'Robinson, Carl', 'Porter, David']",Scholix,"Jordan, T., Robinson, C., &amp; Porter, D. (2020). <i>Processed line aeromagnetic data over the Thwaites glacier region (2018/19 season)</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/776612D1-573C-49C4-AFF5-23B0FBA48271"
Polar Data Centre (PDC),10.5285/776612d1-573c-49c4-aff5-23b0fba48271,Processed line aeromagnetic data over the Thwaites glacier region (2018/19 season),"['Jordan, Tom', 'Robinson, Carl', 'Porter, David']",IsRelatedTo,10.5285/7803de8b-8a74-466b-888e-e8c737bf21ce,dataset,"Gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves (2009-2019)","['Jordan, Tom', 'Porter, David', 'Tinto, Kirsty', 'Millan, Romain', 'Muto, Atsuhiro', 'Hogan, Kelly', 'Larter, Robert', 'Graham, Alastair', 'Paden, John', 'Robinson, Carl']",Scholix,"Jordan, T., Porter, D., Tinto, K., Millan, R., Muto, A., Hogan, K., Larter, R., Graham, A., Paden, J., &amp; Robinson, C. (2020). <i>Gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves (2009-2019)</i> (Version 1.0) [Data set]. UK Polar Data Centre, Natural Environment Research Council, UK Research &amp; Innovation. https://doi.org/10.5285/7803DE8B-8A74-466B-888E-E8C737BF21CE"
Polar Data Centre (PDC),10.5285/776612d1-573c-49c4-aff5-23b0fba48271,Processed line aeromagnetic data over the Thwaites glacier region (2018/19 season),"['Jordan, Tom', 'Robinson, Carl', 'Porter, David']",IsRelatedTo,10.5194/tc-2019-294,posted-content,"New Gravity-derived Bathymetry for the Thwaites, Crosson, and Dotson Ice Shelves Revealing Two Ice Shelf Populations","['Kelly A. Hogan', 'Tom A. Jordan', 'John Paden', 'Atsuhiro Muto', 'Alastair G C Graham', 'Romain Millan', 'Kirsty J. Tinto', 'Robert D Larter', 'D. F. Porter']",Scholix,"Jordan, T. A., Porter, D., Tinto, K., Millan, R., Muto, A., Hogan, K., Larter, R. D., Graham, A. G. C., & Paden, J. D. (2020). New gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves revealing two ice shelf populations. https://doi.org/10.5194/tc-2019-294
"
Polar Data Centre (PDC),10.5285/776612d1-573c-49c4-aff5-23b0fba48271,Processed line aeromagnetic data over the Thwaites glacier region (2018/19 season),"['Jordan, Tom', 'Robinson, Carl', 'Porter, David']",IsRelatedTo,10.5194/tc-2019-294,posted-content,"New Gravity-derived Bathymetry for the Thwaites, Crosson, and Dotson Ice Shelves Revealing Two Ice Shelf Populations","['Kelly A. Hogan', 'Tom A. Jordan', 'John Paden', 'Atsuhiro Muto', 'Alastair G C Graham', 'Romain Millan', 'Kirsty J. Tinto', 'Robert D Larter', 'D. F. Porter']",Scholix,"Jordan, T. A., Porter, D., Tinto, K., Millan, R., Muto, A., Hogan, K., Larter, R. D., Graham, A. G. C., & Paden, J. D. (2020). New gravity-derived bathymetry for the Thwaites, Crosson and Dotson ice shelves revealing two ice shelf populations. https://doi.org/10.5194/tc-2019-294
"
